00:38.452 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:1
00:38.459 OUT,type:DATA_BA,tx:5,rx:4,rssi:-63,movement:21,seqno:137
00:39.066 OUT,type:DATA_AA,tx:5,rx:3,rssi:-82,seqno:3
00:39.073 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:2
00:39.081 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:9,seqno:148
00:39.090 OUT,type:DATA_BA,tx:5,rx:3,rssi:-82,movement:13,seqno:150
00:39.656 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:17,seqno:151
00:39.660 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:2
00:39.663 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:3
00:39.666 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:3
00:39.781 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:17,seqno:152
00:39.785 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:2
00:39.788 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:3
00:39.791 OUT,type:DATA_AB,tx:4,rx:5,rssi:-63,seqno:3
00:40.064 OUT,type:DATA_AA,tx:1,rx:2,rssi:-78,seqno:2
00:40.071 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:1
00:40.077 OUT,type:DATA_AB,tx:2,rx:5,rssi:-34,seqno:2
00:40.085 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:21,seqno:146
00:40.191 OUT,type:DATA_AA,tx:5,rx:2,rssi:-34,seqno:3
00:40.198 OUT,type:DATA_AB,tx:3,rx:5,rssi:-82,seqno:3
00:40.206 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:9,seqno:148
00:40.215 OUT,type:DATA_BA,tx:5,rx:2,rssi:-34,movement:13,seqno:150
00:40.656 OUT,type:DATA_BA,tx:5,rx:1,rssi:-63,movement:17,seqno:153
00:40.660 OUT,type:DATA_AB,tx:1,rx:5,rssi:-63,seqno:2
